date,JAN,Decile 1 Portfolio Excess Return,Decile 2 Portfolio Excess Return,Decile 3 Portfolio Excess Return,Decile 4 Portfolio Excess Return,Decile 5 Portfolio Excess Return,Decile 6 Portfolio Excess Return,Decile 7 Portfolio Excess Return,Decile 8 Portfolio Excess Return,Decile 9 Portfolio Excess Return,Decile 10 Portfolio Excess Return,NoDur Excess return,Durbl Excess return,Manuf Excess return,Enrgy Excess return,Chems Excess return,BusEq Excess return,Telcm Excess return,Utils Excess return,Shops Excess return,Hlth  Excess return,Money Excess return,Other Excess return,LT Gov Bonds excess return,LT Corp Bonds excess return,6month excess return,XEW,HB3,JUNK,DIV,TB1,XVW,PREM,delta slope,UI,CGNON,REALTB
01/1981,1,0.030578555,0.016477555,0.012718555,-0.020219445,-0.013729445,-0.011934445,-0.025135445,-0.033855445,-0.048082445,-0.069675445,0.008186555,-0.033813445,-0.041113445,-0.115413445,-0.008713445,-0.094113445,0.043486555,-0.039013445,-0.007513445,-0.027513445,-0.036813445,-0.037913445,-0.023333445,-0.024813445,-0.001880445,0.007667316,0.00147,0.001683333,0.003731828,0.011813445,-0.055336445,0.02492,0.000708333,-0.007020117,-0.007,0.001846
02/1981,0,0.016499316,0.011173316,0.005595316,0.004453316,0.016651316,-0.001610684,0.011027316,0.016120316,0.001405316,0.006033316,0.013052316,0.052152316,0.031352316,-0.016547684,0.035352316,-0.008447684,0.009652316,-0.025047684,0.016352316,0.006652316,0.007852316,0.002252316,-0.055397684,-0.038747684,0.007372316,0.069732718,0.00271,0.001675,0.003628629,0.011847684,0.006486316,0.03855,0.001133333,-0.001803405,-0.003,0.00034
03/1981,0,0.069958718,0.077365718,0.066734718,0.081472718,0.062747718,0.084293718,0.069207718,0.072835718,0.066588718,0.007186718,0.058341718,0.059741718,0.061041718,-0.035858282,0.013241718,0.039841718,0.000641718,0.018641718,0.116041718,0.047741718,0.057641718,0.090141718,0.027463718,0.020141718,-0.010222282,0.000344967,-0.00395,0.0014,0.003625167,0.010958282,0.031980718,-0.018522,0.000191667,0.019835649,0.006,0.006331
04/1981,0,0.011664967,0.022616967,0.015054967,0.004364967,0.018080967,0.003181967,-0.000800033,-0.016912033,-0.014402033,-0.042339033,-5.30E-05,0.006446967,-0.017853033,-0.086153033,-0.023553033,-0.011953033,0.050446967,-0.037453033,0.018146967,0.018346967,-0.005553033,0.001646967,-0.063403033,-0.088553033,5.80E-05,0.006428228,0.000326,0.001358333,0.003729012,0.011653033,-0.028100033,0.04095,-0.001825,0.002038417,0,0.003976
05/1981,0,0.006814228,0.013795228,0.013819228,-0.006361772,0.019632228,0.011130228,0.008740228,0.014699228,0.008428228,-0.016621772,0.012881228,0.015381228,-0.013518772,-0.053618772,-0.024318772,0.029581228,0.057881228,0.005981228,0.013781228,0.021181228,0.014081228,0.008981228,0.048672228,0.045981228,-0.000634772,-0.016283661,0.000159,0.001708333,0.003741497,0.013518772,-0.005385772,-0.045991,0.000783333,0.012506568,0.009,0.00279
06/1981,0,0.015473339,0.010298339,-0.021269661,-0.016876661,-0.030696661,-0.022754661,-0.023595661,-0.030553661,-0.034082661,-0.013852661,-0.014137661,-0.054237661,-0.037937661,0.035362339,0.004762339,-0.079037661,-0.031237661,0.022362339,-0.028037661,-0.067937661,0.005062339,-0.050537661,-0.030067661,-0.009837661,-0.004530661,-0.03107571,-0.000114,0.001491667,0.003862206,0.012137661,-0.020010661,0.03363,0.000491667,-0.005215855,-0.004,0.006249
07/1981,0,-0.03133271,-0.05538271,-0.02980471,-0.05056671,-0.03948071,-0.03164271,-0.04056671,-0.03961971,-0.01413971,0.00094429,-0.01907571,-0.04227571,-0.03737571,0.06602429,-0.04927571,-0.04877571,-0.00887571,0.01542429,-0.04457571,-0.05147571,-0.04327571,-0.03567571,-0.04786571,-0.04977571,-0.00206371,-0.077622568,-0.000265,0.001208333,0.003875174,0.01257571,-0.01181771,0.02619,8.33E-05,0.038821943,0.001,0.000877
08/1981,0,-0.076250568,-0.099663568,-0.085149568,-0.093334568,-0.079596568,-0.073985568,-0.065996568,-0.066839568,-0.067123568,-0.067261568,-0.063693568,-0.090993568,-0.085493568,-0.076593568,-0.068993568,-0.085093568,-0.020593568,-0.020993568,-0.065393568,-0.090093568,-0.064493568,-0.071893568,-0.051183568,-0.047093568,0.006068432,-0.07618065,0.003521,0.001191667,0.004275852,0.012593568,-0.068561568,0.03129,0.000991667,-0.012853839,-0.002,0.005162
09/1981,0,-0.07712865,-0.08152565,-0.08300565,-0.07181165,-0.07423465,-0.05315765,-0.07376865,-0.06512065,-0.06704565,-0.06740265,-0.03356665,-0.04146665,-0.08446665,-0.13476665,-0.07756665,-0.04816665,0.01633335,-0.06736665,-0.04926665,-0.02506665,-0.03646665,-0.10346665,-0.02625665,-0.03166665,0.00975035,0.060233558,0.004109,0.001425,0.004243183,0.01176665,-0.06747165,-0.00821,0.000825,0.01075823,0.002,0.003043
10/1981,0,0.081504558,0.079193558,0.080018558,0.050665558,0.062782558,0.047628558,0.049719558,0.051293558,0.065478558,0.038441558,0.064424558,-0.052075442,0.019424558,0.089324558,0.047424558,0.040124558,0.049624558,0.038024558,0.058024558,0.068824558,0.063824558,0.057724558,0.072225558,0.041424558,0.011128558,0.032749465,0.004853,0.001808333,0.004156496,0.010675442,0.046637558,-0.060801,0.000766667,0.012267279,-0.001,0.009539
11/1981,0,0.017562465,0.034752465,0.035034465,0.028465465,0.024042465,0.020660465,0.035327465,0.042400465,0.032354465,0.040296465,0.018269465,0.039569465,0.037769465,0.059969465,0.025969465,0.005869465,0.017769465,0.050469465,0.001369465,0.030669465,0.047969465,0.034369465,0.132372465,0.118069465,-0.003921535,-0.028310206,-0.000451,0.001933333,0.004146473,0.008630535,0.037389465,-0.056903,0.000283333,0.003333549,0.008,0.007818
12/1981,0,-0.025917206,-0.027290206,-0.022399206,-0.017996206,-0.025183206,-0.026340206,-0.023286206,-0.035173206,-0.034675206,-0.039663206,-0.026049206,-0.004049206,-0.019249206,-0.073549206,-0.032349206,-0.008649206,-0.022449206,-0.031449206,-0.029849206,-0.015649206,-0.046949206,-0.043349206,-0.079439206,-0.066149206,-0.000915206,-0.032766878,-3.50E-05,0.0016,0.00440466,0.008149206,-0.035976206,0.05859,-0.000466667,-0.002883841,-0.007,0.005536
01/1982,1,-0.016994878,-0.009121878,-0.027507878,-0.034307878,-0.044682878,-0.037128878,-0.049987878,-0.046898878,-0.041167878,-0.025113878,-0.019025878,0.002074122,-0.047325878,-0.095825878,-0.027925878,0.019874122,-0.003325878,-0.016925878,-0.008125878,0.004474122,-0.031325878,-0.057525878,-0.005445878,-0.022925878,0.000150122,-0.047910439,0.001796,0.001591667,0.004541485,0.010025878,-0.032108878,-0.02798,-0.001133333,0.005187488,0.007,0.004115
02/1982,0,-0.039082439,-0.041082439,-0.042179439,-0.052553439,-0.043085439,-0.035053439,-0.050041439,-0.050615439,-0.057040439,-0.064780439,-0.029640439,-0.029340439,-0.066340439,-0.119340439,-0.070940439,-0.061140439,-0.066940439,-0.014240439,-0.024440439,-0.027940439,-0.039240439,-0.063540439,0.008255561,0.021259561,0.000739561,-0.012494666,-0.000539,0.001866667,0.004723225,0.009940439,-0.059189439,-0.000296,0.000191667,-0.013596032,-0.005,0.005995
03/1982,0,-0.010972666,-0.006050666,-0.008440666,-0.001115666,-0.006820666,-0.008101666,-0.010350666,-0.027134666,-0.018595666,-0.021752666,0.013387334,0.025087334,-0.030512666,-0.047412666,-0.021712666,-0.048212666,0.009187334,0.004987334,0.031187334,-0.037112666,-0.021712666,-0.028112666,0.011781334,0.019287334,0.003621334,0.038133756,0.001921,0.001933333,0.004526132,0.011312666,-0.019619666,-0.013994,-8.33E-06,0.001404265,0.005,0.012134
04/1982,0,0.026752756,0.026930756,0.046497756,0.055279756,0.039741756,0.040894756,0.037518756,0.040544756,0.037387756,0.026414756,0.056117756,0.034517756,0.014317756,0.033717756,0.039117756,0.064917756,-0.011982244,0.028017756,0.044217756,0.063117756,0.022617756,0.032717756,0.027056756,0.023517756,0.004756756,-0.042912473,0.001853,0.001983333,0.004548489,0.010282244,0.031670756,-0.000239,0.0003,0.026858917,-0.004,0.007057
05/1982,0,-0.019689473,-0.038692473,-0.035423473,-0.044132473,-0.042696473,-0.040579473,-0.043244473,-0.050442473,-0.052405473,-0.032414473,-0.041741473,-0.027841473,-0.058441473,0.015058527,-0.048841473,-0.063141473,-0.020141473,-0.014641473,-0.036441473,-0.040141473,-0.065341473,-0.063841473,-0.006239473,0.014858527,-0.005440473,-0.030903701,-0.000531,0.001758333,0.004854148,0.009641473,-0.038739473,0.018798,0.00025,-0.01326182,-0.009,0.000108
06/1982,0,-0.030032701,-0.030231701,-0.034435701,-0.021885701,-0.027788701,-0.012772701,-0.025364701,-0.028410701,-0.038911701,-0.029380701,0.007056299,0.017056299,-0.031343701,-0.074643701,-0.046343701,-0.033143701,-0.035443701,-0.032343701,0.019556299,-0.017243701,-0.035343701,-0.033343701,-0.032223701,-0.056743701,0.011065299,-0.021674363,0.006665,0.001825,0.004900465,0.009943701,-0.029832701,0.01328,0.000641667,0.031301824,0.015,-0.001816
07/1982,0,-0.010543363,0.002171637,-0.008260363,-0.002032363,-0.018364363,-0.015182363,-0.032094363,-0.020177363,-0.038469363,-0.029814363,-0.012100363,-0.011500363,-0.029600363,-0.087000363,-0.033800363,0.009699637,0.004299637,-0.033600363,-0.005900363,0.000599637,-0.037800363,-0.037600363,0.042620637,0.046499637,0.010957637,0.108278032,0.005527,0.002175,0.004919986,0.007500363,-0.028586363,-0.011321,0.001483333,-0.000189911,-0.007,0.005055
08/1982,0,0.070901032,0.082021032,0.086563032,0.105790032,0.112325032,0.106719032,0.116341032,0.112802032,0.129575032,0.121404032,0.086797032,0.132297032,0.130197032,0.092997032,0.137397032,0.123297032,0.103097032,0.113897032,0.119497032,0.118497032,0.109397032,0.105397032,0.072781032,0.078397032,0.006497032,0.019452419,0.004166,0.002241667,0.004438998,0.005302968,0.119710032,0.008816,3.33E-05,0.013330466,0.004,0.006291
09/1982,0,0.038524419,0.032721419,0.035082419,0.031708419,0.019422419,0.025020419,0.013389419,0.021007419,0.008789419,-3.46E-05,0.047265419,-0.013134581,-0.019334581,0.013565419,-0.007134581,0.005665419,0.004365419,0.004965419,0.040465419,0.007465419,0.053765419,0.006965419,0.055898419,0.056365419,0.004042419,0.128247066,0.000714,0.002175,0.004117477,0.005934581,0.006713419,-0.027633,-0.001016667,-0.017760578,0.009,0.003071
10/1982,0,0.117550066,0.147221066,0.134217066,0.123403066,0.135253066,0.133484066,0.136370066,0.117402066,0.120723066,0.097729066,0.099347066,0.159147066,0.126947066,0.049647066,0.114047066,0.164047066,0.075347066,0.042547066,0.162947066,0.076947066,0.145247066,0.159047066,0.056981066,0.069447066,0.000245066,0.066677786,-0.000098,0.002183333,0.003978596,0.006452934,0.108937066,-0.018734,-0.0006,0.022142946,-0.003,0.002411
11/1982,0,0.129637786,0.065034786,0.087482786,0.080635786,0.088855786,0.066260786,0.068699786,0.048289786,0.047615786,0.028118786,0.045166786,0.075766786,0.054366786,-0.050333214,0.041966786,0.100666786,0.053666786,-0.005333214,0.103666786,0.045966786,0.058166786,0.089666786,-0.006633214,0.013666786,0.003109786,0.007697618,0.001445,0.001925,0.003963415,0.006433214,0.040675786,0.0315,1.00E-04,-0.033299092,0.008,0.009238
12/1982,0,-0.002028382,0.014377618,0.008630618,0.006313618,-0.004285382,0.014219618,0.000862618,0.005535618,0.007003618,0.011998618,0.001723618,0.024623618,0.012623618,0.047923618,-0.024876382,0.020323618,-0.019076382,0.036023618,-0.028276382,-0.001376382,-0.029876382,-0.004576382,0.024402618,0.004023618,-0.000439382,0.046225346,6.70E-05,0.001791667,0.003846154,0.006776382,0.009375618,-0.003179,0,0.026072859,-0.006,0.010371
01/1983,1,0.100603346,0.062106346,0.060255346,0.050813346,0.053741346,0.041800346,0.029316346,0.019906346,0.020327346,0.030900346,-0.016948654,0.044451346,0.036651346,0.030251346,0.061451346,0.076951346,0.116751346,0.029751346,0.007651346,0.008051346,-0.001948654,0.058751346,-0.037648654,-0.016148654,0.001773346,0.041471172,0.00063,0.001616667,0.003797684,0.006748654,0.030191346,0.0749,8.33E-06,0.010015927,0,0.004815
02/1983,0,0.054291172,0.047177172,0.052472172,0.064623172,0.039855172,0.027086172,0.047086172,0.023241172,0.016727172,0.016978172,0.031370172,0.029370172,0.037070172,-0.010129828,0.025970172,0.030470172,-0.009229828,0.008270172,0.074370172,0.021570172,0.048470172,0.028070172,0.042935172,0.036570172,-0.002366828,0.036180508,-0.000443,0.001566667,0.003686636,0.006229828,0.021700172,-0.017165,-0.000375,0.006371661,0.014,0.005164
03/1983,0,0.048557508,0.041574508,0.040335508,0.030211508,0.038202508,0.028277508,0.043879508,0.024403508,0.021460508,0.024665508,0.066722508,-0.017877492,0.012322508,0.052722508,0.018822508,-0.000577492,-7.75E-05,-0.004177492,0.078422508,0.038922508,0.061322508,0.014822508,-0.016567492,2.25E-05,0.003001508,0.061093563,0.001307,0.001483333,0.003566899,0.007177492,0.026281508,0.04259,2.50E-05,-0.017475029,-0.004,0.006326
04/1983,0,0.060045563,0.070439563,0.073988563,0.076598563,0.036566563,0.053660563,0.056096563,0.059336563,0.056458563,0.070933563,0.056206563,0.103506563,0.050806563,0.087806563,0.070006563,0.068606563,0.044506563,0.041006563,0.080006563,0.044206563,0.083706563,0.063206563,0.028163563,0.048006563,-0.002085437,0.044275618,-0.000897,0.001358333,0.003443023,0.006793437,0.065322563,0.028243,0,0.016001151,0.005,-0.000232
05/1983,0,0.095291618,0.070840618,0.063633618,0.032742618,0.039909618,0.042000618,0.032292618,0.032156618,0.016716618,-0.025375382,-0.015573382,-0.028173382,0.019526618,0.006226618,0.005926618,0.019526618,-0.019573382,0.019426618,-0.002773382,-0.033773382,-0.000173382,0.045826618,-0.045353382,-0.039173382,0.000192618,0.030783795,0.000811,0.001358333,0.003410457,0.006773382,-0.003085382,0.02088,-0.000108333,0.005047606,0.011,0.001499
06/1983,0,0.040982795,0.021606795,0.045700795,0.024587795,0.047656795,0.022409795,0.036543795,0.023905795,0.022932795,0.033484795,0.022411795,0.096711795,0.008911795,0.057511795,0.008911795,0.054711795,-0.004988205,-0.011388205,0.053911795,0.061411795,-0.004788205,0.029311795,-0.003384205,-0.011888205,-0.001552205,-0.027615765,0.000159,0.001033333,0.003404855,0.007288205,0.031037795,-0.013604,0.0002,0.022036265,0.004,0.003637
07/1983,0,-0.020119765,-0.009008765,-0.016166765,-0.026217765,-0.039439765,-0.029927765,-0.038847765,-0.041440765,-0.038910765,-0.038816765,-0.033457765,-0.043657765,-0.034957765,-0.030557765,-0.025757765,-0.061257765,-0.059157765,0.003042235,-0.040557765,-0.063457765,-0.036357765,-0.056857765,-0.056097765,-0.052957765,0.000961235,-0.016315644,0.000575,0.000941667,0.003508143,0.007457765,-0.037920765,0.03074,0.000175,-0.007755927,0.001,0.002897
08/1983,0,-0.026206644,-0.022708644,-0.031557644,-0.044144644,-0.013861644,-0.020093644,-0.019641644,-0.001215644,-0.005668644,0.016618356,-0.001255644,-0.032455644,-0.017455644,0.064244356,0.039544356,-0.017855644,0.014244356,0.007344356,-0.055955644,-0.018455644,0.004244356,-0.041955644,-0.005658644,-0.002555644,0.003629356,0.016887572,0.001338,0.000983333,0.003414075,0.007655644,0.004731356,0.0102217,0.000116667,-0.013413197,0.004,0.005339
09/1983,0,0.008070572,0.007823572,0.021059572,0.027835572,0.036033572,0.022486572,0.025152572,0.009544572,0.014414572,0.004833572,0.038578572,0.037078572,0.024278572,-0.055821428,-0.000421428,0.014178572,0.015278572,0.039278572,0.015678572,0.005578572,0.012478572,0.002478572,0.043143572,0.031878572,0.001259572,-0.042300985,0.000702,0.001008333,0.00340721,0.007321428,0.010153572,-0.0250148,0.000208333,0.002843378,0.004,0.002617
10/1983,0,-0.037176985,-0.066774985,-0.077627985,-0.046492985,-0.050088985,-0.047929985,-0.043018985,-0.028758985,-0.035678985,-0.014979985,-0.009471985,-0.003471985,-0.030971985,-0.028171985,-0.027071985,-0.076371985,-0.059271985,0.023628015,-0.023071985,-0.028571985,-0.036671985,-0.066271985,-0.020231985,-0.009571985,-0.000372985,0.040942322,-0.000454,0.001,0.003462132,0.007071985,-0.025303985,0.0226754,2.50E-05,0.032237199,0.005,0.004454
11/1983,0,0.042588322,0.050108322,0.051153322,0.041584322,0.042648322,0.043420322,0.033185322,0.042784322,0.019885322,0.008206322,0.015581322,0.034081322,0.069881322,-0.012718678,0.025281322,0.014081322,0.024581322,-0.022718678,0.037081322,-0.037418678,0.032181322,0.052481322,0.011228322,0.007081322,0.000599322,-0.018587715,0.000683,0.000983333,0.00348236,0.007118678,0.018520322,-0.0114478,-8.33E-05,-0.008215249,0.004,0.005219
12/1983,0,-0.015143715,-0.014711715,-0.012137715,-0.033262715,-0.019729715,-0.022774715,-0.019786715,-0.025580715,-0.023601715,-0.010050715,-0.011827715,0.002472285,-0.008727715,0.011772285,-0.038427715,-0.002627715,-0.022427715,-0.043627715,-0.055027715,-0.043027715,-0.014527715,-0.019127715,-0.013097715,-0.010527715,0.001604285,-0.013387536,0.000351,0.001208333,0.00344718,0.007227715,-0.015468715,-0.0008855,-5.00E-05,0.011306531,0.008,0.006051
01/1984,1,0.046382464,-0.007606536,-0.001042536,-0.018011536,-0.017554536,-0.030783536,-0.040056536,-0.036076536,-0.020653536,-0.008997536,-0.015028536,-0.061328536,-0.040928536,0.092371464,-0.048528536,-0.069628536,0.033171464,0.007471464,-0.066428536,-0.013528536,-0.012428536,-0.042428536,0.016928464,0.019571464,-0.000913536,-0.057121989,-0.000261,0.001258333,0.003653671,0.007428536,-0.016269536,0.0110103,-1.67E-05,-0.022430064,-0.018,0.00216
02/1984,0,-0.072341989,-0.057505989,-0.052570989,-0.061315989,-0.047321989,-0.068304989,-0.059296989,-0.057798989,-0.056085989,-0.034713989,-0.064733989,-0.068233989,-0.074633989,0.031366011,-0.071333989,-0.066433989,-0.044433989,-0.041033989,-0.052133989,-0.027333989,-0.053033989,-0.062533989,-0.025233989,-0.024633989,-0.001453989,0.011751881,-3.70E-05,0.001183333,0.003658407,0.007433989,-0.044305989,0.0091664,4.17E-05,0.02659268,0.008,0.002421
03/1984,0,0.010062881,0.014027881,0.008110881,0.002068881,0.011802881,-0.001790119,0.006211881,0.012385881,0.023478881,0.005116881,0.007613881,-0.004286119,0.016013881,-0.006386119,0.046013881,0.009813881,-0.050086119,-0.010386119,0.004613881,-0.014886119,0.012913881,0.022613881,-0.023626119,-0.031486119,0.000777881,-0.013683009,0.001145,0.00125,0.003659052,0.007986119,0.008708881,0.0063632,0.000116667,-0.012924251,0.013,0.005327
04/1984,0,-0.031952009,-0.012015009,-0.014833009,-0.000106009,0.000999991,-0.015463009,-0.023142009,-0.019091009,-0.015166009,0.006743991,-0.002953009,0.005246991,-0.011853009,0.032946991,0.002446991,-0.011753009,0.014046991,-0.011653009,-0.005353009,0.015146991,-0.019853009,-0.043953009,-0.018303009,-0.015053009,-0.002011009,-0.057371137,0.000618,0.001216667,0.003687739,0.007753009,-0.002517009,-0.0023489,0.000533333,0.007652644,0.007,0.003257
05/1984,0,-0.066003137,-0.049408137,-0.060874137,-0.053789137,-0.044519137,-0.051339137,-0.051155137,-0.075110137,-0.060279137,-0.058400137,-0.031825137,-0.063425137,-0.068025137,-0.058525137,-0.058625137,-0.061825137,-0.042725137,-0.016125137,-0.059225137,-0.072625137,-0.082125137,-0.067025137,-0.059435137,-0.056125137,0.002457863,0.018141809,0.000952,0.00125,0.003777487,0.007825137,-0.059104137,0.0134724,9.17E-05,0.017486604,0.015,0.004988
06/1984,0,0.008693809,0.022816809,0.012108809,0.008010809,0.018364809,0.017487809,0.018286809,0.016978809,0.023726809,0.012638809,0.055275809,0.012075809,0.030675809,-0.029924191,0.010675809,0.008875809,0.114775809,-0.003024191,0.066175809,0.030475809,0.015075809,0.014375809,0.007147809,0.012075809,0.001740809,-0.045372534,0.000558,0.001425,0.003838518,0.007824191,0.015437809,0.0007269,-0.000375,-0.000491067,-0.016,0.004633
07/1984,0,-0.058617534,-0.052913534,-0.066532534,-0.044054534,-0.050411534,-0.043138534,-0.041660534,-0.039280534,-0.023431534,-0.015146534,-0.025258534,0.017841466,-0.021658534,-0.079658534,-0.027358534,-0.030358534,0.020641466,-0.008358534,-0.006858534,-0.046458534,-0.014358534,-0.052758534,0.061237466,0.050541466,0.001034466,0.109255051,0.000841,0.001466667,0.003538118,0.008058534,-0.023733534,-0.0458144,-0.000825,-0.008653297,0,0.004898
08/1984,0,0.088842051,0.085030051,0.109229051,0.100611051,0.107002051,0.111027051,0.108493051,0.118123051,0.102101051,0.099140051,0.078750051,0.091050051,0.112750051,0.128450051,0.106350051,0.129250051,0.062550051,0.068550051,0.089950051,0.093650051,0.101250051,0.107850051,0.017693051,0.021750051,0.002421051,-0.002130555,0.000874,0.001408333,0.003511941,0.008949949,0.102509051,-0.0009896,-8.33E-05,0.005932766,0.013,0.004121
09/1984,0,-0.008372555,0.001857445,0.004578445,-0.009800555,0.001170445,-0.010713555,-0.004764555,0.000506445,-0.001986555,-0.009524555,0.003880445,-0.010119555,-0.034219555,0.012380445,-0.032719555,-0.048119555,0.031680445,0.039380445,-0.008519555,-0.052819555,0.023680445,-0.008219555,0.025530445,0.022680445,0.005021445,-0.012159879,0.002169,0.001091667,0.003554814,0.008719555,-0.006673555,-0.0110315,0.000225,0.023792508,-0.007,0.003508
10/1984,0,-0.013265879,-0.021738879,-0.020124879,-0.012535879,-0.007493879,-0.016028879,-0.007671879,-0.003093879,-0.000353879,-0.002784879,0.007096121,0.014396121,0.000796121,-0.052203879,-0.008403879,-0.011703879,-0.042403879,0.025996121,-0.014403879,0.008796121,0.004796121,-0.011803879,0.048883121,0.049996121,0.003881121,-0.022937189,0.001726,0.000991667,0.003537783,0.007203879,-0.003859879,-0.0231565,0.00045,-0.000371398,0.012,0.006909
